"","workerid","noun","gender","nounclass","slide_number","predicate1","predicate2","class1","class2","response","language","school","age","assess","education","lived","level","family","years","describe","classes","gender.1"
"5063","167","pl&aacute;tano","masculine","food","21","podrido","peque&ntilde;o","age","size",0.05,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5064","167","pl&aacute;tano","masculine","food","22","min&uacute;sculo","liso","size","texture",0.96,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5065","167","manzana","feminine","food","23","nuevo","enorme","age","size",0.01,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5066","167","queso","masculine","food","24","min&uacute;sculo","espa&ntilde;ol","size","nationality",0.98,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5067","167","queso","masculine","food","25","liso","nuevo","texture","age",0.97,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5068","167","ventilador","masculine","furniture","26","grande","podrido","size","age",0.97,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5069","167","escritorio","masculine","furniture","27","rojo","cuadrado","color","shape",0.95,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5070","167","queso","masculine","food","28","fresco","amarillo","age","color",0.95,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5123","170","escritorio","masculine","furniture","3","espa&ntilde;ol","amarillo","nationality","color",0.96,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5124","170","zanahoria","feminine","food","4","verde","viejo","color","age",0.02,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5125","170","zanahoria","feminine","food","5","liso","min&uacute;sculo","texture","size",0.5,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5126","170","zanahoria","feminine","food","6","podrido","largo","age","size",0.96,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5127","170","ventilador","masculine","furniture","7","enorme","podrido","size","age",0.96,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5128","170","zanahoria","feminine","food","8","cuadrado","largo","shape","size",0.02,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5129","170","sof&aacute; ","masculine","furniture","9","grande","fresco","size","age",0.89,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5130","170","tomate","masculine","food","10","redondo","grande","shape","size",0.01,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5131","170","sof&aacute; ","masculine","furniture","11","duro","cuadrado","texture","shape",0.49,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5132","170","ventilador","masculine","furniture","12","bueno","azul","quality","color",0.29,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5133","170","pl&aacute;tano","masculine","food","13","min&uacute;sculo","podrido","size","age",0.96,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5134","170","ventilador","masculine","furniture","14","largo","nuevo","size","age",0.73,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5135","170","televisi&oacute;n ","feminine","furniture","15","grande","liso","size","texture",0.94,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5136","170","pl&aacute;tano","masculine","food","16","grande","bueno","size","quality",0.5,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5137","170","silla","feminine","furniture","17","fresco","min&uacute;sculo","age","size",0.52,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5138","170","sof&aacute; ","masculine","furniture","18","amarillo","peque&ntilde;o","color","size",0.89,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5139","170","sof&aacute; ","masculine","furniture","19","malo","enorme","quality","size",0.13,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5140","170","manzana","feminine","food","20","mexicano","malo","nationality","quality",0.92,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5141","170","escritorio","masculine","furniture","21","americano","cuadrado","nationality","shape",0.79,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5142","170","tomate","masculine","food","22","min&uacute;sculo","malo","size","quality",0.22,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5143","170","tomate","masculine","food","23","min&uacute;sculo","duro","size","texture",0.32,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5144","170","manzana","feminine","food","24","liso","rojo","texture","color",0.2,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5145","170","sof&aacute; ","masculine","furniture","25","fresco","cuadrado","age","shape",0.23,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5146","170","televisi&oacute;n ","feminine","furniture","26","suave","verde","texture","color",0.74,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5147","170","manzana","feminine","food","27","bueno","marr&oacute;n","quality","color",0.14,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5148","170","pl&aacute;tano","masculine","food","28","duro","fresco","texture","age",0.3,"Spanish","none",38,"Yes","3","both8","native","","mostlive","SpanSpan","noclasses","Female"
"5435","182","sof&aacute; ","masculine","furniture","3","verde","americano","color","nationality",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5436","182","sof&aacute; ","masculine","furniture","4","enorme","americano","size","nationality",1,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5437","182","escritorio","masculine","furniture","5","peque&ntilde;o","duro","size","texture",1,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5438","182","tomate","masculine","food","6","bueno","min&uacute;sculo","quality","size",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5439","182","manzana","feminine","food","7","espa&ntilde;ol","suave","nationality","texture",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5440","182","televisi&oacute;n ","feminine","furniture","8","duro","bueno","texture","quality",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5441","182","escritorio","masculine","furniture","9","suave","largo","texture","size",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5442","182","tomate","masculine","food","10","cuadrado","verde","shape","color",1,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5443","182","escritorio","masculine","furniture","11","rojo","malo","color","quality",1,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5444","182","silla","feminine","furniture","12","marr&oacute;n","enorme","color","size",1,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5445","182","tomate","masculine","food","13","nuevo","verde","age","color",0.06,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5446","182","ventilador","masculine","furniture","14","mexicano","amarillo","nationality","color",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5447","182","silla","feminine","furniture","15","enorme","rojo","size","color",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5448","182","tomate","masculine","food","16","bueno","americano","quality","nationality",0.04,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5449","182","sof&aacute; ","masculine","furniture","17","azul","fresco","color","age",1,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5450","182","silla","feminine","furniture","18","peque&ntilde;o","malo","size","quality",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5451","182","ventilador","masculine","furniture","19","espa&ntilde;ol","corto","nationality","size",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5452","182","queso","masculine","food","20","min&uacute;sculo","marr&oacute;n","size","color",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5453","182","sof&aacute; ","masculine","furniture","21","corto","mexicano","size","nationality",0.01,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5454","182","televisi&oacute;n ","feminine","furniture","22","min&uacute;sculo","fresco","size","age",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5455","182","queso","masculine","food","23","corto","nuevo","size","age",1,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5456","182","televisi&oacute;n ","feminine","furniture","24","morado","peque&ntilde;o","color","size",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5457","182","sof&aacute; ","masculine","furniture","25","viejo","redondo","age","shape",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5458","182","zanahoria","feminine","food","26","bueno","espa&ntilde;ol","quality","nationality",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5459","182","escritorio","masculine","furniture","27","enorme","liso","size","texture",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5460","182","escritorio","masculine","furniture","28","grande","liso","size","texture",0,"Español","none",28,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5643","190","pl&aacute;tano","masculine","food","3","largo","mexicano","size","nationality",0.03,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5644","190","ventilador","masculine","furniture","4","amarillo","enorme","color","size",0.05,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5645","190","queso","masculine","food","5","cuadrado","rojo","shape","color",0.05,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5646","190","queso","masculine","food","6","corto","liso","size","texture",0.47,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5647","190","tomate","masculine","food","7","grande","cuadrado","size","shape",1,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5648","190","silla","feminine","furniture","8","malo","fresco","quality","age",0.06,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5649","190","pl&aacute;tano","masculine","food","9","largo","suave","size","texture",0,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5650","190","tomate","masculine","food","10","marr&oacute;n","corto","color","size",0.03,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5651","190","manzana","feminine","food","11","duro","azul","texture","color",0.97,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5652","190","pl&aacute;tano","masculine","food","12","verde","suave","color","texture",0.95,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5653","190","queso","masculine","food","13","corto","rojo","size","color",0.94,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
"5654","190","ventilador","masculine","furniture","14","suave","marr&oacute;n","texture","color",0.03,"Español","most",33,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Male"
